id,title,track,status,keywords,author,rating,confidence,correctness,technical_novelty,empirical_novelty,presentation,rating_avg,confidence_avg,correctness_avg,technical_novelty_avg,empirical_novelty_avg,presentation_avg,corr_rating_confidence,corr_rating_correctness,site,proceeding,pdf,openreview,poster,slides,video,title_site
waDF0oACu2,Collaboratively Learning Linear Models with Structured Missing Data,main,Poster,Collaborative Learning;Missing Data;Sensors;Linear Regression,"Chen Cheng, Gary Cheng, John Duchi",4;5;5;6;7,5;3;2;3;4,2;3;3;4;4,2;3;2;2;4,,2;2;3;4;3,5.4,3.4,3.2,2.6,0,2.8,-0.15384615384615383,0.9434563530497265,https://nips.cc/virtual/2023/poster/70053,https://proceedings.neurips.cc/paper_files/paper/2023/hash/17f158c25b08758cf650130f7f173e51-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/17f158c25b08758cf650130f7f173e51-Paper-Conference.pdf,https://openreview.net/forum?id=waDF0oACu2,,https://nips.cc/virtual/2023/poster/70053,https://nips.cc/virtual/2023/poster/70053,
waXoG35kbb,Provable benefits of score matching,main,Spotlight,theory;score matching;exponential families;sample complexity;computational hardness,"Chirag Pabbaraju, Dhruv Rohatgi, Anish Prasad Sevekari, Holden Lee, Ankur Moitra, Andrej Risteski",6;7;7;7,3;4;3;3,4;4;3;4,2;3;3;3,,3;4;3;3,6.75,3.25,3.75,2.75,0,3.25,0.3333333333333333,-0.3333333333333333,https://nips.cc/virtual/2023/poster/70052,https://proceedings.neurips.cc/paper_files/paper/2023/hash/c11f8d40c119867e30e3421f696f931d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/c11f8d40c119867e30e3421f696f931d-Paper-Conference.pdf,https://openreview.net/forum?id=waXoG35kbb,,https://nips.cc/virtual/2023/poster/70052,https://nips.cc/virtual/2023/poster/70052,
wbbTqsiKzl,High-dimensional Asymptotics of Denoising Autoencoders,main,Spotlight,statistical physics;replica method;autoencoder;exact asymptotics,"Hugo Cui, Lenka Zdeborová",7;7;7;7,3;4;4;3,3;3;3;4,3;4;3;4,,3;3;3;3,7.0,3.5,3.25,3.5,0,3.0,0.0,0.0,https://nips.cc/virtual/2023/poster/70051,https://proceedings.neurips.cc/paper_files/paper/2023/hash/2722a0ccf6acfe3d144fdbb0dedd80b5-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/2722a0ccf6acfe3d144fdbb0dedd80b5-Paper-Conference.pdf,https://openreview.net/forum?id=wbbTqsiKzl,/media/PosterPDFs/NeurIPS%202023/70051.png?t=1701424888.439827,https://nips.cc/virtual/2023/poster/70051,https://nips.cc/virtual/2023/poster/70051,
wbg4JEM5Jp,Improved Best-of-Both-Worlds Guarantees for Multi-Armed Bandits: FTRL with General Regularizers and Multiple Optimal Arms,main,Poster,multi-armed bandit;best of both worlds;Follow-the-Regularized-Leader;Tsallis entropy;Shannon entropy;Log-barrier,"Tiancheng Jin, Junyan Liu, Haipeng Luo",6;6;6;7,4;3;3;5,3;3;3;4,2;3;3;3,,3;3;4;3,6.25,3.75,3.25,2.75,0,3.25,0.8703882797784891,1.0,https://nips.cc/virtual/2023/poster/70050,https://proceedings.neurips.cc/paper_files/paper/2023/hash/62bf42cc047db5b290e7d5737c1f6a8d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/62bf42cc047db5b290e7d5737c1f6a8d-Paper-Conference.pdf,https://openreview.net/forum?id=wbg4JEM5Jp,/media/PosterPDFs/NeurIPS%202023/70050.png?t=1699891140.011918,https://nips.cc/virtual/2023/poster/70050,https://nips.cc/virtual/2023/poster/70050,
wcdF6jR0Sp,Consistent Aggregation of Objectives with Diverse Time Preferences Requires Non-Markovian Rewards,main,Poster,Normative Agency Design;Reward Design;Sequential Decision Making;Reinforcement Learning;Intertemporal Fairness;Multi-Objective Decision Making,Silviu Pitis,6;6;6,4;4;3,4;4;4,2;3;3,,2;3;2,6.0,3.6666666666666665,4.0,2.6666666666666665,0,2.3333333333333335,0.0,0.0,https://nips.cc/virtual/2023/poster/70049,https://proceedings.neurips.cc/paper_files/paper/2023/hash/08342dc6ab69f23167b4123086ad4d38-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/08342dc6ab69f23167b4123086ad4d38-Paper-Conference.pdf,https://openreview.net/forum?id=wcdF6jR0Sp,/media/PosterPDFs/NeurIPS%202023/70049.png?t=1702317595.1331718,https://nips.cc/virtual/2023/poster/70049,https://nips.cc/virtual/2023/poster/70049,
weHBzTLXpH,T2I-CompBench: A Comprehensive Benchmark for Open-world Compositional Text-to-image Generation,Datasets & Benchmarks,Poster,benchmark;compositional text-to-image generation,"Kaiyi Huang, Kaiyue Sun, Enze Xie, Zhenguo Li, Xihui Liu",6;6;7,4;3;5,,,,,6.333333333333333,4.0,0.0,0.0,0,0.0,0.8660254037844385,0.0,https://nips.cc/virtual/2023/poster/73424,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f8ad010cdd9143dbb0e9308c093aff24-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f8ad010cdd9143dbb0e9308c093aff24-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=weHBzTLXpH,/media/PosterPDFs/NeurIPS%202023/73424.png?t=1701756003.9448438,https://nips.cc/virtual/2023/poster/73424,https://nips.cc/virtual/2023/poster/73424,
wg3d2FKAm8,Outlier-Robust Wasserstein DRO,main,Poster,distributionally robust optimization;robust statistics;optimal transport;Wasserstein distance,"Sloan Nietert, Ziv Goldfeld, Soroosh Shafiee",6;6;6;6,4;3;3;3,3;3;3;3,3;3;2;3,,4;3;3;3,6.0,3.25,3.0,2.75,0,3.25,0.0,0.0,https://nips.cc/virtual/2023/poster/70048,https://proceedings.neurips.cc/paper_files/paper/2023/hash/c67b138497305835e76fdedd48dd4e59-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/c67b138497305835e76fdedd48dd4e59-Paper-Conference.pdf,https://openreview.net/forum?id=wg3d2FKAm8,,https://nips.cc/virtual/2023/poster/70048,https://nips.cc/virtual/2023/poster/70048,
wgDcbBMSfh,CrossCodeEval: A Diverse and Multilingual Benchmark for Cross-File Code Completion,Datasets & Benchmarks,Poster,Code Benchmark;Code Evaluation;Code Completion;Cross-file Context;Project-level Context;Code Retrieval,"Yangruibo Ding, Zijian Wang, Wasi Ahmad, Hantian Ding, Ming Tan, Nihal Jain, Murali Krishna Ramanathan, Ramesh Nallapati, Parminder Bhatia, Dan Roth, Bing Xiang",6;6;6;6;7,4;5;5;4;3,,,,,6.2,4.2,0.0,0.0,0,0.0,-0.8017837257372732,0.0,https://nips.cc/virtual/2023/poster/73423,https://proceedings.neurips.cc/paper_files/paper/2023/hash/920f2dced7d32ab2ba2f1970bc306af6-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/920f2dced7d32ab2ba2f1970bc306af6-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=wgDcbBMSfh,/media/PosterPDFs/NeurIPS%202023/73423.png?t=1702350243.44707,https://nips.cc/virtual/2023/poster/73423,https://nips.cc/virtual/2023/poster/73423,
wiidCRA3at,Stein $\Pi$-Importance Sampling,main,Spotlight,Bayesian;discrepancy;kernel;sampling;Stein's method,"Congye Wang, Ye Chen, Heishiro Kanagawa, Chris Oates",6;6;6;7;7,4;2;3;3;2,3;2;3;3;4,3;2;3;3;4,,2;2;4;4;4,6.4,2.8,3.0,3.0,0,3.2,-0.32732683535398854,0.6454972243679027,https://nips.cc/virtual/2023/poster/70047,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e389b15166cf98966ba058965a8c17e3-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/e389b15166cf98966ba058965a8c17e3-Paper-Conference.pdf,https://openreview.net/forum?id=wiidCRA3at,/media/PosterPDFs/NeurIPS%202023/70047.png?t=1697135250.5473504,https://nips.cc/virtual/2023/poster/70047,https://nips.cc/virtual/2023/poster/70047,
wiv21EJ0Vd,Zero-shot Visual Relation Detection via Composite Visual Cues from Large Language Models,main,Poster,Visual relation detection;Zero-short learning;Scene graph generation,"Lin Li, Jun Xiao, Guikun Chen, Jian Shao, Yueting Zhuang, Long Chen",5;5;5;5;6,4;4;5;3;4,3;2;2;3;4,2;3;3;3;4,,3;2;3;3;4,5.2,4.0,2.8,3.0,0,3.0,0.0,0.8017837257372732,https://nips.cc/virtual/2023/poster/70046,https://proceedings.neurips.cc/paper_files/paper/2023/hash/9ca825deb6ce588c96f880728d3b8aea-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/9ca825deb6ce588c96f880728d3b8aea-Paper-Conference.pdf,https://openreview.net/forum?id=wiv21EJ0Vd,/media/PosterPDFs/NeurIPS%202023/70046.png?t=1701664166.0876825,https://nips.cc/virtual/2023/poster/70046,https://nips.cc/virtual/2023/poster/70046,
wiw5mnja8W,AllSim: Simulating and Benchmarking Resource Allocation Policies in Multi-User Systems,Datasets & Benchmarks,Poster,resource allocation;simulation,"Jeroen Berrevoets, Daniel Jarrett, Alex Chan, Mihaela van der Schaar",3;6;6;7;8,5;3;4;3;4,,,,,6.0,3.8,0.0,0.0,0,0.0,-0.6388765649999399,0.0,https://nips.cc/virtual/2023/poster/73422,https://proceedings.neurips.cc/paper_files/paper/2023/hash/0296e17ec30fc36007edaaa2f96b5f17-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/0296e17ec30fc36007edaaa2f96b5f17-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=wiw5mnja8W,,https://nips.cc/virtual/2023/poster/73422,https://nips.cc/virtual/2023/poster/73422,
wjqT8OBm0y,A Refutation of Shapley Values for Explainability,main,Reject,Shapley values;Explainability,,3;4;4;6,3;4;4;4,3;3;3;3,1;2;2;2,,2;4;3;4,4.25,3.75,3.0,1.75,0,3.25,0.6622661785325219,0.0,,,,,,,,
wkIBfnGPTA,VillanDiffusion: A Unified Backdoor Attack Framework for Diffusion Models,main,Poster,backdoor;diffusion model;trustworthy,"Sheng-Yen Chou, Pin-Yu Chen, Tsung-Yi Ho",5;5;5;6,4;3;4;3,3;3;3;3,3;2;2;2,,3;2;2;3,5.25,3.5,3.0,2.25,0,2.5,-0.5773502691896257,0.0,https://nips.cc/virtual/2023/poster/70045,https://proceedings.neurips.cc/paper_files/paper/2023/hash/6b055b95d689b1f704d8f92191cdb788-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/6b055b95d689b1f704d8f92191cdb788-Paper-Conference.pdf,https://openreview.net/forum?id=wkIBfnGPTA,/media/PosterPDFs/NeurIPS%202023/70045.png?t=1701512357.205919,https://nips.cc/virtual/2023/poster/70045,https://nips.cc/virtual/2023/poster/70045,
wm5Ane9VRO,Maximization of Average Precision for Deep Learning with Adversarial Ranking Robustness,main,Spotlight,Adversarial Average Precision Maximization;Robust Average Precision;Adversarial Ranking Robustness;Adversarial Training,"Gang Li, Gang Li, Wei Tong, Tianbao Yang",5;6;6;7;8,3;4;4;2;5,3;3;3;3;4,2;3;3;3;3,,3;3;3;3;4,6.4,3.6,3.2,2.8,0,3.2,0.34615384615384615,0.7844645405527363,https://nips.cc/virtual/2023/poster/70044,https://proceedings.neurips.cc/paper_files/paper/2023/hash/31f04c174a6af322e9417b7a9a91097a-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/31f04c174a6af322e9417b7a9a91097a-Paper-Conference.pdf,https://openreview.net/forum?id=wm5Ane9VRO,/media/PosterPDFs/NeurIPS%202023/70044.png?t=1702008366.0989876,https://nips.cc/virtual/2023/poster/70044,https://nips.cc/virtual/2023/poster/70044,
woptnU6fh1,BayesDAG: Gradient-Based Posterior Inference for Causal Discovery,main,Poster,Causal Discovery;Structure Learning;Bayesian Inference;Variational Inference;MCMC;Generative Model,"Yashas Annadani, Nick Pawlowski, Joel Jennings, Joel Jennings, Stefan Bauer, Cheng Zhang, Wenbo Gong",5;5;6;7,3;4;3;3,3;3;3;3,3;2;3;3,,3;3;3;3,5.75,3.25,3.0,2.75,0,3.0,-0.5222329678670935,0.0,https://nips.cc/virtual/2023/poster/70043,https://proceedings.neurips.cc/paper_files/paper/2023/hash/05cf28e3d3c9a179d789c55270fe6f72-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/05cf28e3d3c9a179d789c55270fe6f72-Paper-Conference.pdf,https://openreview.net/forum?id=woptnU6fh1,/media/PosterPDFs/NeurIPS%202023/70043.png?t=1701865849.8188512,https://nips.cc/virtual/2023/poster/70043,https://nips.cc/virtual/2023/poster/70043,
wpfsnu5syT,ContinuAR: Continuous Autoregression For Infinite-Fidelity Fusion,main,Poster,Gaussian process;autoregression;multi fidelity;nonparametric Bayesian,"WEI XING, Yuxin Wang, Zheng Xing",3;6;6;7,3;3;3;4,2;3;2;4,2;3;3;4,,1;3;2;4,5.5,3.25,2.75,3.0,0,2.5,0.5773502691896258,0.7035264706814485,https://nips.cc/virtual/2023/poster/70042,https://proceedings.neurips.cc/paper_files/paper/2023/hash/93cf20db85fabb0fd4bb89346510629c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/93cf20db85fabb0fd4bb89346510629c-Paper-Conference.pdf,https://openreview.net/forum?id=wpfsnu5syT,/media/PosterPDFs/NeurIPS%202023/70042.png?t=1701423001.7056692,https://nips.cc/virtual/2023/poster/70042,https://nips.cc/virtual/2023/poster/70042,
wqIm0Qsgy0,Granger Components Analysis: Unsupervised learning of latent temporal dependencies,main,Poster,components analysis;unsupervised learning;Granger Causality,Jacek Dmochowski,5;5;6;7,5;4;3;4,3;2;3;3,3;3;3;4,,2;3;3;4,5.75,4.0,2.75,3.25,0,3.0,-0.42640143271122083,0.5222329678670935,https://nips.cc/virtual/2023/poster/70041,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f66340d6f28dae6aab0176892c9065e7-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f66340d6f28dae6aab0176892c9065e7-Paper-Conference.pdf,https://openreview.net/forum?id=wqIm0Qsgy0,/media/PosterPDFs/NeurIPS%202023/70041.png?t=1701479044.6855302,https://nips.cc/virtual/2023/poster/70041,https://nips.cc/virtual/2023/poster/70041,
wv3bHyQbX7,Subject-driven Text-to-Image Generation via Apprenticeship Learning,main,Poster,Diffusion Model;Image Generation;Image Editing;In-Context Learning,"Wenhu Chen, Hexiang Hu, Yandong Li, Nataniel Ruiz, Xuhui Jia, Ming-Wei Chang, William Cohen",5;6;6;6;7,5;5;4;5;4,2;3;3;3;3,3;2;3;3;3,,4;3;3;4;3,6.0,4.6,2.8,2.8,0,3.4,-0.6454972243679028,0.7905694150420949,https://nips.cc/virtual/2023/poster/70040,https://proceedings.neurips.cc/paper_files/paper/2023/hash/6091bf1542b118287db4088bc16be8d9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/6091bf1542b118287db4088bc16be8d9-Paper-Conference.pdf,https://openreview.net/forum?id=wv3bHyQbX7,/media/PosterPDFs/NeurIPS%202023/70040.png?t=1701914259.9753087,https://nips.cc/virtual/2023/poster/70040,https://nips.cc/virtual/2023/poster/70040,
wv79UiY5U7,Data Curation for Image Captioning with Text-to-Image Generative Models,main,Reject,Vision-language learning;Image captioning;Data curation;Text-to-image generation;Stable Diffusion,,3;3;3;4;4,4;5;5;4;4,2;1;2;2;3,2;1;2;2;2,,2;2;4;3;3,3.4,4.4,2.0,1.8,0,2.8,-0.6666666666666665,0.6454972243679028,,,,,,,,
wwkQUiaKbo,Adapting Fairness Interventions to Missing Values,main,Poster,algorithmic fairness;discrimination;missing values;machine learning,"Raymond Feng, Flavio Calmon, Hao Wang",5;6;6;7;7,4;4;4;2;3,3;4;3;3;2,2;4;3;3;3,,2;3;3;3;3,6.2,3.4,3.0,3.0,0,2.8,-0.8017837257372731,-0.42257712736425823,https://nips.cc/virtual/2023/poster/70039,https://proceedings.neurips.cc/paper_files/paper/2023/hash/ba0ad9d1e0c737800b2340b9cd68c208-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/ba0ad9d1e0c737800b2340b9cd68c208-Paper-Conference.pdf,https://openreview.net/forum?id=wwkQUiaKbo,/media/PosterPDFs/NeurIPS%202023/70039.png?t=1701482713.457251,https://nips.cc/virtual/2023/poster/70039,https://nips.cc/virtual/2023/poster/70039,
wwmKVO8bsR,Federated Learning with Bilateral Curation for Partially Class-Disjoint Data,main,Poster,federated learning;data heterogeneity;partially class-disjoint data,"Ziqing Fan, ruipeng zhang, Jiangchao Yao, Bo Han, Ya Zhang, Yanfeng Wang",5;6;6;6,3;2;3;2,3;3;3;3,3;3;2;2,,3;3;3;3,5.75,2.5,3.0,2.5,0,3.0,-0.5773502691896257,0.0,https://nips.cc/virtual/2023/poster/70038,https://proceedings.neurips.cc/paper_files/paper/2023/hash/65b721a1df04c1098567f70d483d6468-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/65b721a1df04c1098567f70d483d6468-Paper-Conference.pdf,https://openreview.net/forum?id=wwmKVO8bsR,/media/PosterPDFs/NeurIPS%202023/70038.png?t=1699434401.38239,https://nips.cc/virtual/2023/poster/70038,https://nips.cc/virtual/2023/poster/70038,
wxkBdtDbmH,Natural Actor-Critic for Robust Reinforcement Learning with Function Approximation,main,Poster,robust reinforcement learning;policy-based approach;function approximation;actor-critic,"Ruida Zhou, Tao Liu, Min Cheng, Dileep Kalathil, P. R. Kumar, Chao Tian",5;6;6;7,4;2;1;3,3;3;3;4,2;3;3;3,,3;3;3;2,6.0,2.5,3.25,2.75,0,2.75,-0.31622776601683794,0.816496580927726,https://nips.cc/virtual/2023/poster/70037,https://proceedings.neurips.cc/paper_files/paper/2023/hash/007f4927e60699392425f267d43f0940-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/007f4927e60699392425f267d43f0940-Paper-Conference.pdf,https://openreview.net/forum?id=wxkBdtDbmH,/media/PosterPDFs/NeurIPS%202023/70037.png?t=1702082412.0368364,https://nips.cc/virtual/2023/poster/70037,https://nips.cc/virtual/2023/poster/70037,
wzPcffMZ3b,Searching for Optimal Per-Coordinate Step-sizes with Multidimensional Backtracking,main,Poster,line-search;gradient descent;hypergradient;adaptive methods;smooth;convex;optimization;preconditioning,"Frederik Kunstner, Victor Sanches Portella, Mark Schmidt, Nicholas Harvey",5;6;8;8,1;1;4;4,3;3;4;4,2;3;4;4,,2;2;4;4,6.75,2.5,3.5,3.25,0,3.0,0.9622504486493764,0.9622504486493761,https://nips.cc/virtual/2023/poster/70036,https://proceedings.neurips.cc/paper_files/paper/2023/hash/07e436cdeb48e2a67618274f5d5eff85-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/07e436cdeb48e2a67618274f5d5eff85-Paper-Conference.pdf,https://openreview.net/forum?id=wzPcffMZ3b,,https://nips.cc/virtual/2023/poster/70036,https://nips.cc/virtual/2023/poster/70036,
wzg0BsV8rQ,FAST: a Fused and Accurate Shrinkage Tree for Heterogeneous Treatment Effects Estimation,main,Poster,Data fusion;heterogeneous treatment effects estimation;shrinkage estimation;tree-based method,"Jia Gu, Caizhi Tang, Han Yan, Qing Cui, Longfei Li, Jun Zhou",3;6;6;7;7,3;2;3;4;3,2;3;3;4;3,2;2;3;3;4,,2;3;3;4;3,5.8,3.0,3.0,2.8,0,3.0,0.21516574145596756,0.8606629658238703,https://nips.cc/virtual/2023/poster/70035,https://proceedings.neurips.cc/paper_files/paper/2023/hash/01830c92c6558179fa6d7fb1edff692c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/01830c92c6558179fa6d7fb1edff692c-Paper-Conference.pdf,https://openreview.net/forum?id=wzg0BsV8rQ,/media/PosterPDFs/NeurIPS%202023/70035.png?t=1701501212.166046,https://nips.cc/virtual/2023/poster/70035,https://nips.cc/virtual/2023/poster/70035,
x1FgW3vSM6,Flag Aggregator: Scalable Distributed Training under Failures and Augmented Losses using Convex Optimization,main,Reject,Robust;Aggregation;Distributed;Training;Failure;Augmented;Byzantine;Resilience,,3;5;6;6;6,4;1;3;3;3,1;2;3;2;3,2;3;3;2;3,,1;3;3;2;2,5.2,2.8,2.2,2.6,0,2.2,-0.31506301890630223,0.8708635721768008,,,,,,,,
x2PH6q32LR,Taming Local Effects in Graph-based Spatiotemporal Forecasting,main,Poster,time series forecasting;spatiotemporal forecasting;graph-based spatiotemporal forecasting;graph neural networks,"Andrea Cini, Ivan Marisca, Daniele Zambon, Cesare Alippi",4;5;6;7,5;4;3;3,3;3;3;4,1;3;3;4,,2;1;3;3,5.5,3.75,3.25,2.75,0,2.25,-0.9438798074485388,0.7745966692414834,https://nips.cc/virtual/2023/poster/70034,https://proceedings.neurips.cc/paper_files/paper/2023/hash/ad58c61c71efd5436134a3ecc87da6ea-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/ad58c61c71efd5436134a3ecc87da6ea-Paper-Conference.pdf,https://openreview.net/forum?id=x2PH6q32LR,/media/PosterPDFs/NeurIPS%202023/70034.png?t=1701421904.8800166,https://nips.cc/virtual/2023/poster/70034,https://nips.cc/virtual/2023/poster/70034,
x2xQEszznV,Online Constrained Meta-Learning: Provable Guarantees for Generalization,main,Spotlight,meta-learning; generalization,"Siyuan Xu, Minghui Zhu",6;6;7;8,3;3;4;4,3;3;4;3,3;2;3;3,,2;2;2;3,6.75,3.5,3.25,2.75,0,2.25,0.9045340337332909,0.17407765595569782,https://nips.cc/virtual/2023/poster/70033,https://proceedings.neurips.cc/paper_files/paper/2023/hash/320e941f53db45bddc8757d1c8c4f6aa-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/320e941f53db45bddc8757d1c8c4f6aa-Paper-Conference.pdf,https://openreview.net/forum?id=x2xQEszznV,/media/PosterPDFs/NeurIPS%202023/70033.png?t=1697266801.8527439,https://nips.cc/virtual/2023/poster/70033,https://nips.cc/virtual/2023/poster/70033,
x5JCDCvR4b,Stochastic Distributed Optimization under Average Second-order Similarity: Algorithms and Analysis,main,Poster,distributed optimization;convex optimization;second-order similarity;client sampling,"Dachao Lin, Yuze Han, Haishan Ye, Zhihua Zhang",4;5;5;7;8,3;4;1;4;3,2;3;3;3;3,2;2;2;3;4,,2;2;3;3;3,5.8,3.0,2.8,2.6,0,2.6,0.24845199749997662,0.6123724356957946,https://nips.cc/virtual/2023/poster/70032,https://proceedings.neurips.cc/paper_files/paper/2023/hash/05e552739c2629f3324c1063a382b4bd-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/05e552739c2629f3324c1063a382b4bd-Paper-Conference.pdf,https://openreview.net/forum?id=x5JCDCvR4b,,https://nips.cc/virtual/2023/poster/70032,https://nips.cc/virtual/2023/poster/70032,
x5ZruOa4ax,Improving *day-ahead* Solar Irradiance Time Series Forecasting by Leveraging Spatio-Temporal Context,main,Poster,Time series forecasting;multi-modal learning;solar irradiance;context-enriched learning,"Oussama Boussif, Ghait Boukachab, Dan Assouline, Stefano Massaroli, Tianle Yuan, Loubna Benabbou, Yoshua Bengio",6;6;7;7,4;4;3;4,3;3;3;3,3;3;3;3,,2;3;3;3,6.5,3.75,3.0,3.0,0,2.75,-0.5773502691896257,0.0,https://nips.cc/virtual/2023/poster/70031,https://proceedings.neurips.cc/paper_files/paper/2023/hash/070a57c5ef1e58cc90201b11d369b3c2-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/070a57c5ef1e58cc90201b11d369b3c2-Paper-Conference.pdf,https://openreview.net/forum?id=x5ZruOa4ax,,https://nips.cc/virtual/2023/poster/70031,https://nips.cc/virtual/2023/poster/70031,
x5aH1we8Bb,Adv3D: Generating 3D Adversarial Examples in Driving Scenarios with NeRF,main,Reject,Adversarial Examples;Autonomous Driving;3D Object Detection;NeRF,,4;4;5;5;7,5;4;4;4;5,2;3;3;4;2,2;2;3;3;3,,3;3;2;3;4,5.0,4.4,2.8,2.6,0,3.0,0.372677996249965,-0.24397501823713333,,,,,,,,
x5fs7TXKDc,FedNAR: Federated Optimization with Normalized Annealing Regularization,main,Poster,Federated learning;weight decay;adaptive hyperparameters,"Junbo Li, Ang Li, Chong Tian, Qirong Ho, Eric Xing, Hongyi Wang",6;6;7;7,3;3;4;3,4;3;4;3,3;3;4;3,,4;3;4;3,6.5,3.25,3.5,3.25,0,3.5,0.5773502691896257,0.0,https://nips.cc/virtual/2023/poster/70030,https://proceedings.neurips.cc/paper_files/paper/2023/hash/ec52572b9e16b91edff5dc70e2642240-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/ec52572b9e16b91edff5dc70e2642240-Paper-Conference.pdf,https://openreview.net/forum?id=x5fs7TXKDc,/media/PosterPDFs/NeurIPS%202023/70030.png?t=1698227223.6345634,https://nips.cc/virtual/2023/poster/70030,https://nips.cc/virtual/2023/poster/70030,
x6cOcxRnxG,Neural Ideal Large Eddy Simulation: Modeling Turbulence with Neural Stochastic Differential Equations,main,Poster,partial differential equations;physics;turbulence;stochastic differential equations;physical simulation;neural differential equations,"Anudhyan Boral, Zhong Yi Wan, Leonardo Zepeda-Núñez, James Lottes, Qing Wang, Yi-Fan Chen, John Anderson, Fei Sha",6;6;7;8,3;3;4;5,3;3;3;3,3;3;2;4,,3;3;3;4,6.75,3.75,3.0,3.0,0,3.25,1.0,0.0,https://nips.cc/virtual/2023/poster/70029,https://proceedings.neurips.cc/paper_files/paper/2023/hash/dabaded617b3be96c3ed161498a7d71c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/dabaded617b3be96c3ed161498a7d71c-Paper-Conference.pdf,https://openreview.net/forum?id=x6cOcxRnxG,/media/PosterPDFs/NeurIPS%202023/70029.png?t=1701578684.3231542,https://nips.cc/virtual/2023/poster/70029,https://nips.cc/virtual/2023/poster/70029,
x7q7w07r6Y,Lending Interaction Wings to Recommender Systems with Conversational Agents,main,Poster,Conversational Agent;Recommender System;Conversational Recommendation,"Jiarui Jin, Xianyu Chen, Fanghua Ye, Mengyue Yang, Yue Feng, Weinan Zhang, Yong Yu, Jun Wang",4;4;6;6;6;7,4;3;3;4;4;3,2;2;3;3;2;3,2;1;2;3;3;3,,1;2;2;4;3;3,5.5,3.5,2.5,2.3333333333333335,0,2.5,-0.14907119849998596,0.7453559924999299,https://nips.cc/virtual/2023/poster/70028,https://proceedings.neurips.cc/paper_files/paper/2023/hash/58cd3b02902d79aea4b3b603fb0d0941-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/58cd3b02902d79aea4b3b603fb0d0941-Paper-Conference.pdf,https://openreview.net/forum?id=x7q7w07r6Y,/media/PosterPDFs/NeurIPS%202023/70028.png?t=1698486417.2931535,https://nips.cc/virtual/2023/poster/70028,https://nips.cc/virtual/2023/poster/70028,
